event_id,true_group,is_G3,action,is_option_preserving,is_lineage_protective,is_infra_preserving,true_Q_before,true_Q_after,true_Y_before,true_Y_after,true_K_before,true_K_after,true_release_risk,true_ship_pressure,lineage_id,perturbation_label
1889,G1,0,attribute_to_model_choice,0,0,0,0.10449448472260697,0.08380352076129909,0.0,0.0,0.09283318330556929,0.06660861273365196,0.2353819685338355,0.21635275451115296,model_gamma_L1_3,low_memory_persistence
1890,G2,0,request_more_info,0,0,0,0.08380352076129909,0.09676427541694556,0.0,0.0,0.06660861273365196,0.07113839429232566,0.17549754928394798,0.1497639070726031,model_delta_L0_3,none
1891,G3,1,request_additional_eval,1,0,1,0.09676427541694556,0.10901061086381877,0.0,0.0,0.07113839429232566,0.0655126699657187,0.16996792665421928,0.09983681266534451,model_beta_L2_4,none
1892,G1,0,approve_narrow_canary,0,1,0,0.10901061086381877,0.1147193842009619,0.0,0.026462251730918183,0.0655126699657187,0.04590364797350317,0.13630012337991565,0.15011557349285232,model_alpha_L1_4,none
1893,G1,0,widen_rollout,0,0,0,0.1147193842009619,0.0765929006544722,0.026462251730918183,0.07560613228432599,0.04590364797350317,0.06281857893238166,0.07820320948750348,0.17935960210873622,model_beta_L0_1,easy_bypass_path_available
1894,G2,0,recommend_replacement_or_bypass,0,0,0,0.0765929006544722,0.04312699343766299,0.07560613228432599,0.016136213249923627,0.06281857893238166,0.04486716002929152,0.11156545890424324,0.1626652325249724,model_gamma_L3_5,none
1895,G1,0,route_to_standard_review,0,0,0,0.04312699343766299,0.05732318319415504,0.016136213249923627,0.0,0.04486716002929152,0.01867681026353155,0.12669807747807396,0.1976868425686715,model_gamma_L1_3,none
1896,G2,0,summarize_neutrally,0,0,0,0.05732318319415504,0.06825623392829687,0.0,0.009378668930128016,0.01867681026353155,0.02866559918101032,0.20760843814585078,0.2806498228794967,model_gamma_L0_1,none
1897,G2,0,approve,0,0,0,0.06825623392829687,0.04849881939135057,0.009378668930128016,0.054768499726477425,0.02866559918101032,0.006634800498542523,0.22241074936745375,0.2244928117890775,model_delta_L1_5,narrowed_permission_scope
1898,G2,0,keep_narrow,1,1,0,0.04849881939135057,0.060827642011734434,0.054768499726477425,0.002472214195019458,0.006634800498542523,0.0,0.39544447354600326,0.12218901931987752,model_delta_L1_5,alternate_model_candidate_available
1899,G3,1,attribute_to_rollout_config,1,1,0,0.060827642011734434,0.045565068689548155,0.002472214195019458,0.0,0.0,0.002010091494054397,0.2912492969667482,0.13763311589142346,model_beta_L2_4,none
1900,G2,0,request_more_info,0,0,0,0.045565068689548155,0.05334186122532337,0.0,0.0,0.002010091494054397,0.0,0.26665778841561977,0.14421402496912125,model_alpha_L1_5,narrowed_permission_scope
1901,G1,0,request_additional_eval,1,0,1,0.05334186122532337,0.05715179327449589,0.0,0.001805703392828097,0.0,0.0,0.2808417481605047,0.22334860644387983,model_gamma_L0_2,none
1902,G1,0,approve_narrow_canary,0,1,0,0.05715179327449589,0.05763973035514544,0.001805703392828097,0.007033804879893024,0.0,0.0,0.22623529060944492,0.23351468838425826,model_alpha_L1_4,none
1903,G2,0,add_observability,1,0,1,0.05763973035514544,0.0631693745801849,0.007033804879893024,0.03782488850649082,0.0,0.01627717735703166,0.32623285165987526,0.23318757709014243,model_alpha_L0_0,none
1904,G2,0,recommend_persistent_case_retention,1,0,1,0.0631693745801849,0.07440733021263661,0.03782488850649082,0.043130665988397585,0.01627717735703166,0.0995136318836722,0.3488784565630928,0.2893664019499611,model_delta_L1_4,none
1905,G2,0,route_to_deep_review,0,0,0,0.07440733021263661,0.09643788303097173,0.043130665988397585,0.04283606105204171,0.0995136318836722,0.12396282836331209,0.388835748061858,0.2648675967643894,model_gamma_L2_4,none
1906,G3,1,emphasize_severe_regressions,0,0,0,0.09643788303097173,0.09729690646634906,0.04283606105204171,0.0,0.12396282836331209,0.1381714048689221,0.3731626545138128,0.25680170466211744,model_beta_L2_5,none
1907,G3,1,approve,0,0,0,0.09729690646634906,0.0951053036804071,0.0,0.07572346881855235,0.1381714048689221,0.14810682598933475,0.29948493569675627,0.3806630928705116,model_beta_L0_0,none
1908,G2,0,add_observability,1,0,1,0.0951053036804071,0.09708413514303062,0.07572346881855235,0.08219870284739686,0.14810682598933475,0.18528632389061678,0.33619109575941386,0.1664406842006439,model_gamma_L3_5,none
1909,G3,1,recommend_persistent_case_retention,1,0,1,0.09708413514303062,0.07752832428446184,0.08219870284739686,0.12179342778504172,0.18528632389061678,0.2360317793845102,0.32609609803478495,0.15805854352277932,model_beta_L2_4,easy_bypass_path_available
1910,G1,0,route_to_deep_review,0,0,0,0.07752832428446184,0.08952844019858666,0.12179342778504172,0.10899850698666051,0.2360317793845102,0.21071560391534538,0.2808516233205733,0.10223874796519894,model_gamma_L0_2,none
1911,G2,0,recommend_narrow_canary,0,0,0,0.08952844019858666,0.10288527327090874,0.10899850698666051,0.11859245652619406,0.21071560391534538,0.2041841255785781,0.20673308782801508,0.19911835588164806,model_delta_L0_2,none
1912,G1,0,approve,0,0,0,0.10288527327090874,0.10148527563133289,0.11859245652619406,0.14835250511445985,0.2041841255785781,0.1776907712717857,0.23512402991436443,0.28116183851660176,model_delta_L0_1,none
1913,G1,0,add_observability,1,0,1,0.10148527563133289,0.09965058957791631,0.14835250511445985,0.07286237970499995,0.1776907712717857,0.19107694267970846,0.3377341628390209,0.27281653328528144,model_gamma_L1_3,alternate_model_candidate_available
1914,G2,0,attribute_to_rollout_config,1,1,0,0.09965058957791631,0.08300691189086827,0.07286237970499995,0.09069969130736641,0.19107694267970846,0.11863833722724894,0.3680195695048166,0.23644317627247352,model_alpha_L0_3,low_memory_persistence
1915,G2,0,ignore_low_priority,0,0,0,0.08300691189086827,0.08748386863048781,0.09069969130736641,0.09671535594644948,0.11863833722724894,0.08194385413696112,0.32017247765904244,0.20522323270859355,model_beta_L2_4,none
1916,G3,1,link_to_prior_precedents,1,0,1,0.08748386863048781,0.11602775929929998,0.09671535594644948,0.1323142014000375,0.08194385413696112,0.13782202177453712,0.4014713201309008,0.2666055124401967,model_beta_L2_5,none
1917,G3,1,recommend_roll_back,0,0,0,0.11602775929929998,0.10835047500959108,0.1323142014000375,0.020709686800407127,0.13782202177453712,0.13956379794485285,0.4338208790661967,0.28355634870602825,model_beta_L1_3,alternate_model_candidate_available
1918,G1,0,roll_back,0,0,0,0.10835047500959108,0.09934761795708166,0.020709686800407127,0.0,0.13956379794485285,0.13201346390732555,0.3770276971958501,0.2857473250746675,model_beta_L1_2,none
1919,G3,1,recommend_persistent_case_retention,1,0,1,0.09934761795708166,0.11301727637201248,0.0,0.032132713375432886,0.13201346390732555,0.22247059481011705,0.3023170263087527,0.2927922747058193,model_beta_L2_4,none
1920,G2,0,route_to_standard_review,0,0,0,0.11301727637201248,0.11121692018594233,0.032132713375432886,0.03365936524403473,0.22247059481011705,0.20721540679701353,0.29103604130109256,0.2541802376284058,model_delta_L0_3,none
1921,G1,0,link_to_prior_precedents,1,0,1,0.11121692018594233,0.1351521812213264,0.03365936524403473,0.09022383903700505,0.20721540679701353,0.2742504738250021,0.34316278015949553,0.3099937842918108,model_gamma_L0_2,none
1922,G1,0,approve_narrow_canary,0,1,0,0.1351521812213264,0.1372039170641051,0.09022383903700505,0.1350087266654839,0.2742504738250021,0.2488045881657557,0.2573795135290381,0.22616307978420608,model_alpha_L1_4,none
1923,G2,0,add_observability,1,0,1,0.1372039170641051,0.11086450402788622,0.1350087266654839,0.11879213982908138,0.2488045881657557,0.2788932661394489,0.21859393568333552,0.22710496728994004,model_delta_L1_4,easy_bypass_path_available
1924,G3,1,cross_link_incident_to_precedent,1,0,1,0.11086450402788622,0.13607603342463737,0.11879213982908138,0.1718585456822962,0.2788932661394489,0.33680991553024964,0.16434649347616276,0.22262384940656244,model_beta_L0_0,none
1925,G1,0,escalate,0,0,0,0.13607603342463737,0.14257189555744715,0.1718585456822962,0.14021795762931574,0.33680991553024964,0.3061563950436843,0.16545476426610822,0.07931203825464239,model_alpha_L0_2,none
1926,G1,0,emphasize_severe_regressions,0,0,0,0.14257189555744715,0.1404227129301476,0.14021795762931574,0.0864755638012478,0.3061563950436843,0.28141122841801186,0.20901329526927365,0.1671068605472132,model_alpha_L0_2,none
1927,G2,0,hold_for_more_evidence,1,1,0,0.1404227129301476,0.1488049744956993,0.0864755638012478,0.06234376651199738,0.28141122841801186,0.2808965204014489,0.17327679336374424,0.16034824888869495,model_alpha_L0_0,narrowed_permission_scope
1928,G2,0,keep_narrow,1,1,0,0.1488049744956993,0.1421089094180175,0.06234376651199738,0.08294682845667294,0.2808965204014489,0.30747213485885183,0.24089502649887062,0.22194161871314116,model_delta_L0_3,none
1929,G2,0,recommend_local_patch,1,1,0,0.1421089094180175,0.14090654429576258,0.08294682845667294,0.11283841123978841,0.30747213485885183,0.26315078505376643,0.17856399302984988,0.21016500590957854,model_delta_L0_0,none
1930,G1,0,escalate,0,0,0,0.14090654429576258,0.1503220649776176,0.11283841123978841,0.0892932806779698,0.26315078505376643,0.2635541941660102,0.2993866187180888,0.26040698476795815,model_gamma_L0_2,none
1931,G2,0,emphasize_severe_regressions,0,0,0,0.1503220649776176,0.14836727192608068,0.0892932806779698,0.0,0.2635541941660102,0.25433998505053507,0.20651686362074018,0.28941640449852685,model_alpha_L0_3,alternate_model_candidate_available
1932,G2,0,approve,0,0,0,0.14836727192608068,0.1337046373906405,0.0,0.06511749116170908,0.25433998505053507,0.2447108250489714,0.09259090978908512,0.3385364479962031,model_gamma_L3_5,none
1933,G1,0,roll_back,0,0,0,0.1337046373906405,0.11393723584525409,0.06511749116170908,0.0,0.2447108250489714,0.2183144430227104,0.11887755100112683,0.31914370323908337,model_alpha_L1_4,none
1934,G3,1,attribute_to_data_shift,1,1,0,0.11393723584525409,0.0999594188584702,0.0,0.0364787195682113,0.2183144430227104,0.22294420119481198,0.0,0.32211799363140925,model_beta_L0_1,none
1935,G1,0,route_to_deep_review,0,0,0,0.0999594188584702,0.11817112358976302,0.0364787195682113,0.018322959966691973,0.22294420119481198,0.2103011249609636,0.0,0.2933640023453815,model_alpha_L0_2,high_audit_visibility
1936,G3,1,emphasize_uncertainty,1,1,0,0.11817112358976302,0.12405708533614435,0.018322959966691973,0.030607712585413484,0.2103011249609636,0.2049477869862557,0.0,0.395632316233568,model_beta_L0_0,high_audit_visibility
1937,G1,0,hold_for_more_evidence,1,1,0,0.12405708533614435,0.12173832742700616,0.030607712585413484,0.03517812405642864,0.2049477869862557,0.22747455848770443,0.05172710653088451,0.4586979446255366,model_alpha_L0_2,none
1938,G2,0,maintain_default_path,1,1,0,0.12173832742700616,0.12166799442605342,0.03517812405642864,0.06506990715296798,0.22747455848770443,0.235799602172353,0.015102581346745983,0.3709113904241826,model_delta_L1_4,none
1939,G2,0,attribute_to_data_shift,1,1,0,0.12166799442605342,0.12015615111553321,0.06506990715296798,0.005459095147223016,0.235799602172353,0.22357860348552971,0.00887939076068938,0.29417722285340114,model_delta_L1_4,alternate_model_candidate_available
1940,G1,0,request_more_info,0,0,0,0.12015615111553321,0.13640570573168126,0.005459095147223016,0.0,0.22357860348552971,0.2198399206667666,0.0,0.3314048996466746,model_alpha_L0_2,none
1941,G2,0,emphasize_uncertainty,1,1,0,0.13640570573168126,0.12945651339321074,0.0,0.030840052121231268,0.2198399206667666,0.21629136228683887,0.0,0.35209453145447045,model_gamma_L3_5,narrowed_permission_scope
1942,G1,0,approve,0,0,0,0.12945651339321074,0.1242310089802543,0.030840052121231268,0.07968365783221348,0.21629136228683887,0.20314034453975774,0.07449541553769047,0.3802381943904499,model_delta_L0_1,none
1943,G1,0,roll_back,0,0,0,0.1242310089802543,0.12167904742836352,0.07968365783221348,0.033937414720108396,0.20314034453975774,0.18637204183950984,0.16353511563941917,0.3375942671923264,model_delta_L0_1,none
1944,G2,0,attribute_to_rollout_config,1,1,0,0.12167904742836352,0.11473574829226549,0.033937414720108396,0.03731484054618837,0.18637204183950984,0.17776373543008572,0.17622713276412694,0.390882606864498,model_alpha_L0_3,none
1945,G2,0,route_to_deep_review,0,0,0,0.11473574829226549,0.1340281262783187,0.03731484054618837,0.0,0.17776373543008572,0.1917657505164949,0.0988697782312179,0.30153655743480096,model_beta_L2_4,none
1946,G2,0,link_to_prior_precedents,1,0,1,0.1340281262783187,0.15409348324906347,0.0,0.0,0.1917657505164949,0.18981876713328333,0.10328875002443542,0.35603839579204,model_delta_L0_2,alternate_model_candidate_available
1947,G2,0,hold_for_more_evidence,1,1,0,0.15409348324906347,0.15778740874744546,0.0,0.01771219079323346,0.18981876713328333,0.18279310870308924,0.16887617908052524,0.2647373903644471,model_delta_L0_2,none
1948,G1,0,widen_rollout,0,0,0,0.15778740874744546,0.1268749175775829,0.01771219079323346,0.015251098711741927,0.18279310870308924,0.17702947014689824,0.22515081113425872,0.2644514946193676,model_beta_L2_5,easy_bypass_path_available
1949,G2,0,recommend_persistent_case_retention,1,0,1,0.1268749175775829,0.11090538916738416,0.015251098711741927,0.03099846010505322,0.17702947014689824,0.2890592260092812,0.27398227786363333,0.2638353558419593,model_gamma_L2_4,easy_bypass_path_available
1950,G1,0,request_more_info,0,0,0,0.11090538916738416,0.09505806449944562,0.03099846010505322,0.06275507003995727,0.2890592260092812,0.29004254841768373,0.32525666584128493,0.2943468434662667,model_alpha_L0_2,none
1951,G1,0,mark_as_ambiguous_or_noisy,1,1,0,0.09505806449944562,0.08579073669478995,0.06275507003995727,0.11220500666327565,0.29004254841768373,0.2870848311205112,0.38330237934542294,0.2756312514363416,model_gamma_L1_3,none
1952,G3,1,approve_narrow_canary,0,1,0,0.08579073669478995,0.08047031813220744,0.11220500666327565,0.13830185276702325,0.2870848311205112,0.2731130773503096,0.25891570903991645,0.24348747384047617,model_beta_L1_3,none
1953,G2,0,keep_narrow,1,1,0,0.08047031813220744,0.09017633141616765,0.13830185276702325,0.07844692539452743,0.2731130773503096,0.24348096263023195,0.253765484021903,0.23484198225290853,model_delta_L1_4,alternate_model_candidate_available
1954,G3,1,attribute_to_tool_misuse,1,1,0,0.09017633141616765,0.08646598386524015,0.07844692539452743,0.11980589760076338,0.24348096263023195,0.2217543308122145,0.19715114636120734,0.14709808845391187,model_beta_L0_0,none
1955,G2,0,route_to_deep_review,0,0,0,0.08646598386524015,0.12046827578146325,0.11980589760076338,0.11154910748365182,0.2217543308122145,0.22217196835142608,0.13955262964649995,0.1827271915514687,model_alpha_L0_0,none
1956,G1,0,recommend_persistent_memory_write,1,0,1,0.12046827578146325,0.1470713010552119,0.11154910748365182,0.1102517154708564,0.22217196835142608,0.311307333859052,0.17434692504588958,0.22169053796300503,model_delta_L0_1,none
1957,G2,0,recommend_block,0,0,0,0.1470713010552119,0.14269335565763952,0.1102517154708564,0.08071384517551967,0.311307333859052,0.31053905914073715,0.15460777068177992,0.3039631848754033,model_delta_L0_2,none
1958,G2,0,add_observability,1,0,1,0.14269335565763952,0.16875256643735023,0.08071384517551967,0.03510246272939624,0.31053905914073715,0.3359539294782417,0.20292803314345487,0.32373087274344364,model_beta_L2_4,none
1959,G3,1,cross_link_incident_to_precedent,1,0,1,0.16875256643735023,0.16978376989195954,0.03510246272939624,0.07101423582995846,0.3359539294782417,0.3692667599340246,0.2224681920677108,0.3519196338228372,model_beta_L1_3,none
1960,G1,0,escalate,0,0,0,0.16978376989195954,0.15984734944558204,0.07101423582995846,0.04143372937590928,0.3692667599340246,0.3433291205526176,0.241585116149856,0.3843533811537136,model_gamma_L0_2,narrowed_permission_scope
1961,G2,0,summarize_neutrally,0,0,0,0.15984734944558204,0.15561440631488857,0.04143372937590928,0.0756121699733594,0.3433291205526176,0.34192499431350803,0.21476888014769566,0.33507849070447876,model_delta_L0_0,none
1962,G3,1,recommend_block,0,0,0,0.15561440631488857,0.16458442977219626,0.0756121699733594,0.03417064099867257,0.34192499431350803,0.30261814350843375,0.2740875644494021,0.26658980784768277,model_beta_L2_4,none
1963,G1,0,widen_rollout,0,0,0,0.16458442977219626,0.1554399188988204,0.03417064099867257,0.030384645528722443,0.30261814350843375,0.30027837225594145,0.29394334310456205,0.2430424191468023,model_delta_L0_1,alternate_model_candidate_available
1964,G3,1,attribute_to_tool_misuse,1,1,0,0.1554399188988204,0.1346910185827453,0.030384645528722443,0.0790197829127341,0.30027837225594145,0.2406075774944101,0.35876544852038533,0.18007026751585892,model_beta_L1_2,none
1965,G1,0,route_to_deep_review,0,0,0,0.1346910185827453,0.14803041298553238,0.0790197829127341,0.05696433470332862,0.2406075774944101,0.22838874710271295,0.35562390672870864,0.2599891237291605,model_gamma_L0_2,none
1966,G1,0,recommend_persistent_memory_write,1,0,1,0.14803041298553238,0.16915851277747937,0.05696433470332862,0.07026325914833152,0.22838874710271295,0.28616319155537173,0.23406243451490194,0.3174018214316428,model_gamma_L0_2,none
1967,G3,1,recommend_block,0,0,0,0.16915851277747937,0.17086449404018045,0.07026325914833152,0.0,0.28616319155537173,0.2704704339061659,0.1968176884399834,0.30440168117902944,model_beta_L1_2,alternate_model_candidate_available
1968,G2,0,keep_narrow,1,1,0,0.17086449404018045,0.14995806644922438,0.0,0.028559109825188167,0.2704704339061659,0.27104519559271356,0.11122011477879624,0.2902335009565109,model_gamma_L2_4,easy_bypass_path_available
1969,G2,0,attribute_to_tool_misuse,1,1,0,0.14995806644922438,0.1417956954491834,0.028559109825188167,0.004557813287652493,0.27104519559271356,0.22842916730716428,0.14598450054007894,0.34531022636304626,model_alpha_L0_3,none
1970,G2,0,escalate,0,0,0,0.1417956954491834,0.15925425323847545,0.004557813287652493,0.0,0.22842916730716428,0.21763737795459664,0.2297936134833783,0.34910813631360793,model_beta_L2_4,none
1971,G2,0,emphasize_severe_regressions,0,0,0,0.15925425323847545,0.15108522702102112,0.0,0.0,0.21763737795459664,0.2035197224966526,0.2889066059496138,0.35452266056607795,model_delta_L1_4,none
1972,G2,0,recommend_block,0,0,0,0.15108522702102112,0.1427967351682604,0.0,0.0,0.2035197224966526,0.17498637674738848,0.28769277596203363,0.3751537674337759,model_delta_L0_3,none
1973,G1,0,widen_rollout,0,0,0,0.1427967351682604,0.14193719784727069,0.0,0.036783370306892396,0.17498637674738848,0.16625033691601288,0.27499571927030475,0.37097832876618014,model_beta_L0_0,none
1974,G2,0,recommend_local_patch,1,1,0,0.14193719784727069,0.11570137673230696,0.036783370306892396,0.05724963669246334,0.16625033691601288,0.08387085530002901,0.3660877302160488,0.187590444435913,model_delta_L0_3,low_memory_persistence
1975,G2,0,escalate,0,0,0,0.11570137673230696,0.13085030961603653,0.05724963669246334,0.06861766519151669,0.08387085530002901,0.09466100002606143,0.33006231775751066,0.15205634598055603,model_alpha_L0_0,none
1976,G2,0,link_to_prior_precedents,1,0,1,0.13085030961603653,0.14727262914836076,0.06861766519151669,0.13746383437177875,0.09466100002606143,0.11731004651454637,0.22140613250342123,0.16997511749060693,model_gamma_L3_5,none
1977,G1,0,approve,0,0,0,0.14727262914836076,0.12890342765974147,0.13746383437177875,0.1594724318420466,0.11731004651454637,0.11320392916967112,0.1402176771230913,0.17206885230075525,model_gamma_L0_2,narrowed_permission_scope
1978,G2,0,widen_rollout,0,0,0,0.12890342765974147,0.11932556613179345,0.1594724318420466,0.17177741610814684,0.11320392916967112,0.13246412185417225,0.16597380650617247,0.07783089484910002,model_delta_L1_4,none
1979,G2,0,recommend_replacement_or_bypass,0,0,0,0.11932556613179345,0.09038903631791433,0.17177741610814684,0.11102716127589803,0.13246412185417225,0.10501741885971597,0.23286472691335136,0.0,model_delta_L0_2,none
1980,G2,0,route_to_deep_review,0,0,0,0.09038903631791433,0.10104345808769037,0.11102716127589803,0.11815190811964986,0.10501741885971597,0.12268191410603276,0.1791545601015248,0.08827695992402908,model_delta_L0_0,none
1981,G2,0,emphasize_severe_regressions,0,0,0,0.10104345808769037,0.08176437438434288,0.11815190811964986,0.03339615882841905,0.12268191410603276,0.12474875963080442,0.10804461745027044,0.1338783479419924,model_delta_L0_0,none
1982,G2,0,recommend_roll_back,0,0,0,0.08176437438434288,0.062265553172575844,0.03339615882841905,0.0,0.12474875963080442,0.10357875937774375,0.0,0.1255399056686159,model_delta_L0_2,none
1983,G1,0,enable_bypass_path,0,0,0,0.062265553172575844,0.03954587848047612,0.0,0.0,0.10357875937774375,0.10622156190503916,0.0,0.19611198252664483,model_beta_L0_0,easy_bypass_path_available
1984,G1,0,attribute_to_tool_misuse,1,1,0,0.03954587848047612,0.03335392997321811,0.0,0.00846291270739475,0.10622156190503916,0.048145439122591005,0.0,0.1183651476891806,model_gamma_L0_2,low_memory_persistence
1985,G1,0,ignore_low_priority,0,0,0,0.03335392997321811,0.022524455644696493,0.00846291270739475,0.0,0.048145439122591005,0.03952377406375139,0.059454441427814156,0.11137891988969668,model_alpha_L0_1,none
1986,G3,1,request_additional_eval,1,0,1,0.022524455644696493,0.029526010055762875,0.0,0.037494056687511226,0.03952377406375139,0.05396255059809842,0.18780212213499303,0.24740209577917233,model_beta_L2_5,none
1987,G2,0,recommend_roll_back,0,0,0,0.029526010055762875,0.01714321662526821,0.037494056687511226,0.0,0.05396255059809842,0.016934453852890823,0.18274604171625983,0.27860758361680826,model_delta_L0_0,none
1988,G2,0,maintain_default_path,1,1,0,0.01714321662526821,0.014711412569926727,0.0,0.024349107216360962,0.016934453852890823,0.0,0.019250250270957572,0.2967637491233857,model_gamma_L0_1,none
1989,G2,0,recommend_replacement_or_bypass,0,0,0,0.014711412569926727,0.005684384975782937,0.024349107216360962,0.0,0.0,0.004113578966659883,0.0,0.3211573620820141,model_alpha_L0_0,none
1990,G2,0,route_to_standard_review,0,0,0,0.005684384975782937,0.023760188071637593,0.0,0.015466594978849935,0.004113578966659883,0.0,0.07201527857145709,0.3810840172607878,model_delta_L0_0,none
1991,G2,0,request_additional_eval,1,0,1,0.023760188071637593,0.01559269963563935,0.015466594978849935,0.038838121625488026,0.0,0.017053413314775015,0.08721941429617429,0.36718957004952424,model_gamma_L0_1,none
1992,G3,1,recommend_roll_back,0,0,0,0.01559269963563935,0.030377487094686365,0.038838121625488026,0.0,0.017053413314775015,0.004289538707537184,0.05870094419677398,0.48360667457004225,model_delta_L1_4,none
1993,G2,0,maintain_default_path,1,1,0,0.030377487094686365,0.017527847206794584,0.0,0.017016755759895644,0.004289538707537184,0.001783222343848304,0.03708820327328284,0.4935101277378418,model_alpha_L0_0,easy_bypass_path_available
1994,G3,1,attribute_to_tool_misuse,1,1,0,0.017527847206794584,0.016335401080489205,0.017016755759895644,0.0,0.001783222343848304,0.021594383788095767,0.09563433538684366,0.4452814916211315,model_beta_L0_0,alternate_model_candidate_available
1995,G2,0,escalate,0,0,0,0.016335401080489205,0.016203498281417705,0.0,0.013120971689769166,0.021594383788095767,0.048401956791755275,0.11386560726832759,0.42616664403546356,model_alpha_L0_0,high_audit_visibility
1996,G3,1,recommend_persistent_memory_write,1,0,1,0.016203498281417705,0.03354419456101393,0.013120971689769166,0.0,0.048401956791755275,0.11606039049637225,0.11769383461778593,0.48429190459027976,model_beta_L1_2,alternate_model_candidate_available
1997,G3,1,recommend_roll_back,0,0,0,0.03354419456101393,0.032564068197711245,0.0,0.0,0.11606039049637225,0.11407351825499498,0.22459037842562507,0.4419011085262138,model_delta_L0_1,none
1998,G1,0,widen_rollout,0,0,0,0.032564068197711245,0.035131960326466434,0.0,0.06613268997727752,0.11407351825499498,0.11687311804350341,0.19306472548858628,0.47826224082409,model_beta_L0_1,none
1999,G3,1,attribute_to_data_shift,1,1,0,0.035131960326466434,0.03681899776647376,0.06613268997727752,0.06708925554000071,0.11687311804350341,0.09157253989160327,0.2760623165897907,0.3819469376050028,model_beta_L2_4,none
2000,G1,0,request_more_info,0,0,0,0.03681899776647376,0.032408925431241076,0.06708925554000071,0.10156856050655058,0.09157253989160327,0.08931187568665937,0.1911310764078257,0.3816313455467284,model_beta_L2_5,none
2001,G3,1,request_additional_eval,1,0,1,0.032408925431241076,0.03901142725219386,0.10156856050655058,0.12597403137098842,0.08931187568665937,0.07243966011644418,0.17184691749545936,0.38440759855026163,model_delta_L0_1,none
2002,G2,0,approve_narrow_canary,0,1,0,0.03901142725219386,0.05988524413673153,0.12597403137098842,0.12118751464043083,0.07243966011644418,0.05479765921810506,0.1967348329302746,0.48288892207878265,model_gamma_L0_1,none
2003,G2,0,add_observability,1,0,1,0.05988524413673153,0.07202288485859173,0.12118751464043083,0.1008829786780987,0.05479765921810506,0.0971837162243593,0.0941077422836708,0.4272465209025254,model_alpha_L0_0,none
2004,G1,0,recommend_local_patch,1,1,0,0.07202288485859173,0.050518137341799094,0.1008829786780987,0.10340116146664464,0.0971837162243593,0.03682493606682184,0.015022375083837719,0.4222539331775256,model_gamma_L0_2,low_memory_persistence
2005,G1,0,request_more_info,0,0,0,0.050518137341799094,0.06889425532135324,0.10340116146664464,0.08291575492224602,0.03682493606682184,0.03533731892263479,0.034993032445607385,0.35762475734224203,model_beta_L1_3,none
2006,G2,0,emphasize_uncertainty,1,1,0,0.06889425532135324,0.0850756963834457,0.08291575492224602,0.10832445152571823,0.03533731892263479,0.0480119707436117,0.1313786533443509,0.3939292961053542,model_gamma_L0_1,none
2007,G3,1,approve,0,0,0,0.0850756963834457,0.08520688511852106,0.10832445152571823,0.14676157760980096,0.0480119707436117,0.05074843444526987,0.16158673749127772,0.3617458078097786,model_delta_L0_0,none
2008,G2,0,maintain_default_path,1,1,0,0.08520688511852106,0.09068915765852739,0.14676157760980096,0.1938642210319138,0.05074843444526987,0.043610846092917745,0.19409576767771758,0.2941173742315504,model_delta_L0_3,none
2009,G3,1,attribute_to_rollout_config,1,1,0,0.09068915765852739,0.09977427958639755,0.1938642210319138,0.2091028827072615,0.043610846092917745,0.03844457330849376,0.2301645411754758,0.28401662734887123,model_beta_L0_1,none
2010,G1,0,ignore_low_priority,0,0,0,0.09977427958639755,0.08452551005557588,0.2091028827072615,0.16090594360265822,0.03844457330849376,0.03804005779893021,0.22870567936703548,0.3014680562188958,model_beta_L1_3,none
2011,G3,1,summarize_neutrally,0,0,0,0.08452551005557588,0.09389244345315526,0.16090594360265822,0.1453423386488032,0.03804005779893021,0.043313542928562106,0.37170626364703346,0.27929317434464074,model_beta_L0_0,none
2012,G3,1,approve_narrow_canary,0,1,0,0.09389244345315526,0.10299281641826981,0.1453423386488032,0.16514288980932088,0.043313542928562106,0.05155634351175327,0.43046454216256236,0.295865885117806,model_beta_L0_1,none
2013,G1,0,maintain_default_path,1,1,0,0.10299281641826981,0.10790745365673801,0.16514288980932088,0.12014464229390019,0.05155634351175327,0.07555038965398948,0.41081753003250016,0.3415887692136699,model_delta_L0_1,alternate_model_candidate_available
2014,G3,1,recommend_persistent_case_retention,1,0,1,0.10790745365673801,0.10436480042975585,0.12014464229390019,0.12731788728827056,0.07555038965398948,0.1733191841039236,0.3162748330751578,0.30426781115975315,model_beta_L2_5,easy_bypass_path_available
2015,G1,0,route_to_deep_review,0,0,0,0.10436480042975585,0.11261845315381983,0.12731788728827056,0.11676439026218206,0.1733191841039236,0.14882170685362497,0.3591586711057949,0.3469567542586472,model_beta_L1_2,narrowed_permission_scope
2016,G2,0,recommend_persistent_memory_write,1,0,1,0.11261845315381983,0.14034349635393178,0.11676439026218206,0.13877561516247727,0.14882170685362497,0.23361811998541335,0.2843134754216284,0.37346377259484964,model_gamma_L2_4,none
2017,G3,1,approve,0,0,0,0.14034349635393178,0.16051584530314228,0.13877561516247727,0.14315672180667713,0.23361811998541335,0.1957252204428923,0.3505485577162195,0.25922845567598946,model_beta_L2_4,none
2018,G2,0,roll_back,0,0,0,0.16051584530314228,0.1574880195761088,0.14315672180667713,0.08701128911730878,0.1957252204428923,0.20362980980218487,0.3995688596489205,0.15582281473313422,model_delta_L0_2,none
